èáà ,ëIéËñº,age,debut_year,tall,weight,pro_year,position,bt,Date,Home Tm,Away Tm,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-04,Philadelphia Phillies,Atlanta Braves,5,5,0,0,0,0,0,0,0,1,0,0,0,.264,.338,.382,.720
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-05,Washington Nationals,Atlanta Braves,5,5,2,3,1,0,0,0,0,0,0,0,0,.267,.341,.386,.727
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-06,Washington Nationals,Atlanta Braves,4,4,0,0,0,0,0,0,0,1,0,0,0,.265,.338,.383,.721
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-07,Washington Nationals,Atlanta Braves,5,5,1,3,1,0,0,0,0,0,0,0,0,.268,.341,.387,.728
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-09,Atlanta Braves,New York Mets,5,3,0,1,0,0,0,2,2,0,0,0,0,.268,.343,.386,.729
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-10,Atlanta Braves,New York Mets,4,4,1,1,0,0,1,1,0,0,0,0,0,.268,.342,.391,.733
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-11,Atlanta Braves,New York Mets,4,4,0,1,0,0,0,1,0,1,0,0,0,.268,.341,.390,.731
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-12,Atlanta Braves,Miami Marlins,5,3,3,2,1,0,1,2,2,1,0,0,0,.270,.345,.399,.744
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-13,Atlanta Braves,Miami Marlins,4,4,0,1,0,0,0,1,0,0,0,0,0,.270,.345,.398,.743
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-14,Atlanta Braves,Miami Marlins,4,3,1,1,0,0,1,2,0,0,0,0,1,.270,.346,.403,.749
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-16,Atlanta Braves,Washington Nationals,4,3,1,1,1,0,0,0,1,0,0,0,0,.271,.347,.404,.751
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-17,Atlanta Braves,Washington Nationals,4,4,0,2,0,0,0,2,0,0,0,0,0,.272,.347,.405,.752
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-18,Atlanta Braves,Washington Nationals,4,4,0,1,0,0,0,0,0,2,0,0,0,.272,.347,.404,.751
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-19,New York Mets,Atlanta Braves,5,5,1,2,0,0,0,0,0,0,0,0,0,.273,.347,.404,.751
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-20,New York Mets,Atlanta Braves,4,3,0,0,0,0,0,1,1,1,0,0,0,.272,.347,.402,.749
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-21,New York Mets,Atlanta Braves,4,3,1,1,0,0,0,0,1,0,0,0,0,.272,.348,.401,.749
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-22,Miami Marlins,Atlanta Braves,4,4,0,0,0,0,0,0,0,0,0,0,0,.270,.346,.399,.745
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-23,Miami Marlins,Atlanta Braves,4,4,0,1,0,0,0,0,0,1,0,0,0,.270,.345,.398,.743
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-24,Miami Marlins,Atlanta Braves,4,3,0,1,0,0,0,0,0,0,0,0,1,.271,.346,.397,.743
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-27,Atlanta Braves,Philadelphia Phillies,4,4,1,1,0,0,0,1,0,1,0,0,0,.270,.345,.396,.741
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-29,Atlanta Braves,Philadelphia Phillies,4,2,1,1,0,0,0,0,2,0,0,0,0,.271,.348,.397,.745
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-09-30,Atlanta Braves,Detroit Tigers,4,3,0,0,0,0,0,0,0,2,0,0,1,.270,.347,.395,.742
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-10-01,Atlanta Braves,Detroit Tigers,4,4,1,1,0,0,1,1,0,0,0,0,0,.270,.347,.399,.746
21,Nick Markakis,32, 4/03/2006,185.42,95.256,2003,RF,L/L,2016-10-02,Atlanta Braves,Detroit Tigers,3,2,0,0,0,0,0,0,1,0,0,0,0,.269,.346,.397,.743
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-04,Cincinnati Reds,Philadelphia Phillies,4,3,0,0,0,0,0,0,0,0,0,0,1,.000,.250,.000,.250
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-08,Cincinnati Reds,Pittsburgh Pirates,4,2,2,2,0,0,1,2,1,0,1,0,0,.400,.500,1.000,1.500
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-09,Cincinnati Reds,Pittsburgh Pirates,4,4,0,1,0,0,0,1,0,0,0,0,0,.333,.417,.667,1.084
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-10,Cincinnati Reds,Pittsburgh Pirates,4,4,1,2,0,0,0,0,0,0,0,0,0,.385,.438,.615,1.053
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-11,Chicago Cubs,Cincinnati Reds,4,4,1,1,0,0,0,1,0,0,1,0,0,.353,.400,.529,.929
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-13,Chicago Cubs,Cincinnati Reds,4,4,0,1,0,0,0,0,0,1,0,0,0,.333,.375,.476,.851
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-14,Chicago Cubs,Cincinnati Reds,4,4,0,0,0,0,0,0,0,1,0,0,0,.280,.321,.400,.721
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-15,St. Louis Cardinals,Cincinnati Reds,4,4,0,1,0,0,0,0,0,1,0,0,0,.276,.313,.379,.692
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-16,St. Louis Cardinals,Cincinnati Reds,5,4,1,2,2,0,0,2,1,0,0,0,0,.303,.351,.455,.806
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-17,St. Louis Cardinals,Cincinnati Reds,4,4,1,1,0,0,0,0,0,1,0,1,0,.297,.341,.432,.773
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-18,Cincinnati Reds,Colorado Rockies,4,4,0,0,0,0,0,0,0,0,0,0,0,.268,.311,.390,.701
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-19,Cincinnati Reds,Colorado Rockies,4,4,1,4,1,1,0,0,0,0,0,1,0,.333,.367,.511,.878
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-20,Cincinnati Reds,Colorado Rockies,4,4,2,2,0,0,0,0,0,1,0,0,0,.347,.377,.510,.887
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-21,Cincinnati Reds,Chicago Cubs,3,3,0,0,0,0,0,0,0,1,0,0,0,.327,.357,.481,.838
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-22,Cincinnati Reds,Chicago Cubs,4,4,0,0,0,0,0,0,0,0,0,0,0,.304,.333,.446,.779
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-23,Cincinnati Reds,Chicago Cubs,5,5,0,2,2,0,0,1,0,0,0,0,0,.311,.338,.475,.813
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-24,Cincinnati Reds,Chicago Cubs,3,3,0,0,0,0,0,0,0,1,0,0,0,.297,.324,.453,.777
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-25,New York Mets,Cincinnati Reds,2,1,0,1,0,0,0,0,0,0,1,0,1,.308,.343,.462,.805
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-29,Pittsburgh Pirates,Cincinnati Reds,4,4,1,0,0,0,0,0,0,0,0,0,0,.290,.324,.435,.759
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-04-30,Pittsburgh Pirates,Cincinnati Reds,4,4,0,1,0,0,0,0,0,2,0,0,0,.288,.321,.425,.746
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-01,Pittsburgh Pirates,Cincinnati Reds,5,4,0,0,0,0,0,0,1,0,0,0,0,.273,.313,.403,.716
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-02,Cincinnati Reds,San Francisco Giants,4,4,1,1,0,0,0,0,0,1,0,0,0,.272,.310,.395,.705
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-03,Cincinnati Reds,San Francisco Giants,4,4,0,1,0,0,0,0,0,1,0,0,0,.271,.308,.388,.696
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-04,Cincinnati Reds,San Francisco Giants,4,4,1,2,0,0,1,1,0,1,0,1,0,.281,.316,.427,.743
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-05,Cincinnati Reds,Milwaukee Brewers,4,3,1,2,1,0,1,3,0,1,0,0,0,.293,.323,.478,.801
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-06,Cincinnati Reds,Milwaukee Brewers,4,4,1,1,0,0,1,3,0,1,0,0,0,.292,.320,.500,.820
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-07,Cincinnati Reds,Milwaukee Brewers,5,5,2,2,0,0,2,2,0,0,0,0,0,.297,.324,.554,.878
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-08,Cincinnati Reds,Milwaukee Brewers,4,4,0,0,0,0,0,0,0,1,0,0,0,.286,.313,.533,.846
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-09,Cincinnati Reds,Pittsburgh Pirates,4,4,0,1,0,0,0,0,0,0,0,0,0,.284,.310,.523,.833
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-11,Cincinnati Reds,Pittsburgh Pirates,4,3,1,1,0,0,0,1,0,0,0,0,1,.286,.317,.518,.835
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-13,Philadelphia Phillies,Cincinnati Reds,4,4,0,0,0,0,0,0,0,1,0,0,0,.276,.306,.500,.806
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-14,Philadelphia Phillies,Cincinnati Reds,4,3,1,1,0,0,0,1,0,0,0,0,0,.277,.305,.496,.801
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-15,Philadelphia Phillies,Cincinnati Reds,5,5,0,1,0,0,0,0,0,1,0,0,0,.274,.301,.484,.785
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-16,Cleveland Indians,Cincinnati Reds,4,3,0,1,1,0,0,1,1,0,0,1,0,.276,.307,.488,.795
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-17,Cleveland Indians,Cincinnati Reds,4,3,1,1,0,0,0,0,1,0,0,0,0,.277,.312,.485,.797
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-18,Cincinnati Reds,Cleveland Indians,6,6,0,0,0,0,0,0,0,1,0,0,0,.265,.299,.463,.762
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-19,Cincinnati Reds,Cleveland Indians,4,4,0,0,0,0,0,0,0,1,0,0,0,.257,.291,.450,.741
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-20,Cincinnati Reds,Seattle Mariners,4,4,0,1,1,0,0,1,0,1,0,0,0,.257,.290,.451,.741
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-21,Cincinnati Reds,Seattle Mariners,4,4,0,0,0,0,0,0,0,0,0,0,0,.250,.283,.439,.722
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-22,Cincinnati Reds,Seattle Mariners,4,4,0,1,1,0,0,2,0,2,0,0,0,.250,.282,.441,.723
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-23,Los Angeles Dodgers,Cincinnati Reds,3,3,0,0,0,0,0,0,0,0,0,0,0,.245,.277,.432,.709
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-24,Los Angeles Dodgers,Cincinnati Reds,4,3,0,0,0,0,0,0,1,2,0,0,0,.241,.276,.424,.700
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-25,Los Angeles Dodgers,Cincinnati Reds,4,3,1,2,0,0,0,0,1,0,0,0,0,.248,.287,.429,.716
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-27,Milwaukee Brewers,Cincinnati Reds,4,4,1,1,0,0,0,0,0,1,0,0,0,.248,.287,.424,.711
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-28,Milwaukee Brewers,Cincinnati Reds,5,4,1,2,0,0,0,0,1,0,0,0,0,.254,.295,.426,.721
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-29,Milwaukee Brewers,Cincinnati Reds,4,4,0,1,0,0,0,0,0,0,0,1,0,.254,.294,.422,.716
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-05-30,Colorado Rockies,Cincinnati Reds,3,3,0,1,0,0,0,1,0,0,0,0,0,.256,.295,.420,.715
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-02,Colorado Rockies,Cincinnati Reds,5,5,1,1,0,0,0,0,0,0,0,0,0,.254,.292,.414,.706
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-03,Cincinnati Reds,Washington Nationals,4,4,0,2,0,0,0,2,0,1,0,0,0,.259,.296,.416,.712
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-04,Cincinnati Reds,Washington Nationals,4,4,0,1,1,0,0,0,0,2,0,0,0,.259,.296,.418,.714
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-05,Cincinnati Reds,Washington Nationals,5,5,1,3,1,0,0,1,0,1,1,0,0,.268,.303,.428,.731
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-07,Cincinnati Reds,St. Louis Cardinals,4,3,1,1,0,0,0,0,1,0,0,0,0,.269,.307,.426,.733
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-08,Cincinnati Reds,St. Louis Cardinals,5,5,1,1,1,0,0,1,0,0,0,0,0,.267,.304,.426,.730
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-09,Cincinnati Reds,St. Louis Cardinals,4,4,1,1,1,0,0,0,0,2,0,0,0,.267,.303,.427,.730
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-10,Cincinnati Reds,Oakland Athletics,3,3,1,1,0,0,0,0,0,0,0,0,0,.268,.304,.426,.730
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-11,Cincinnati Reds,Oakland Athletics,4,4,0,0,0,0,0,0,0,1,0,0,0,.263,.298,.418,.716
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-12,Cincinnati Reds,Oakland Athletics,4,4,0,1,0,0,0,0,0,0,0,0,0,.263,.297,.415,.712
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-13,Atlanta Braves,Cincinnati Reds,5,4,1,0,0,0,0,0,1,1,0,0,0,.258,.295,.407,.702
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-14,Atlanta Braves,Cincinnati Reds,4,4,1,1,0,0,0,0,0,0,0,0,0,.258,.295,.404,.699
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-15,Atlanta Braves,Cincinnati Reds,6,6,2,3,0,0,0,0,0,0,0,0,0,.264,.300,.407,.707
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-16,Atlanta Braves,Cincinnati Reds,4,4,0,1,0,0,0,1,0,0,0,0,0,.264,.299,.404,.703
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-17,Houston Astros,Cincinnati Reds,5,4,0,0,0,0,0,0,1,0,0,0,0,.259,.297,.397,.694
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-18,Houston Astros,Cincinnati Reds,5,5,0,1,1,0,0,0,0,1,0,0,0,.258,.295,.398,.693
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-19,Houston Astros,Cincinnati Reds,4,4,0,1,0,0,0,0,0,1,0,0,0,.258,.294,.395,.689
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-21,Texas Rangers,Cincinnati Reds,4,4,2,2,0,0,0,0,0,1,0,0,0,.262,.297,.397,.694
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-22,Texas Rangers,Cincinnati Reds,5,4,0,0,0,0,0,0,1,1,0,0,0,.258,.296,.391,.687
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-23,Cincinnati Reds,San Diego Padres,5,5,1,2,0,0,0,1,0,0,0,0,0,.261,.297,.391,.688
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-24,Cincinnati Reds,San Diego Padres,4,4,0,0,0,0,0,0,0,0,0,0,0,.257,.293,.385,.678
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-25,Cincinnati Reds,San Diego Padres,4,4,0,1,1,0,0,0,0,1,0,1,0,.257,.293,.387,.680
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-26,Cincinnati Reds,San Diego Padres,4,4,0,0,0,0,0,0,0,0,0,0,0,.253,.289,.381,.670
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-28,Cincinnati Reds,Chicago Cubs,6,5,1,1,0,0,0,0,0,1,0,0,1,.252,.290,.378,.668
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-29,Cincinnati Reds,Chicago Cubs,4,4,0,1,0,0,0,0,0,0,0,0,0,.252,.289,.376,.665
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-06-30,Washington Nationals,Cincinnati Reds,4,3,1,2,0,0,0,0,0,1,0,0,1,.256,.295,.379,.674
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-01,Washington Nationals,Cincinnati Reds,6,4,0,0,0,0,0,0,1,1,0,0,0,.253,.294,.374,.668
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-02,Washington Nationals,Cincinnati Reds,5,5,1,2,0,0,0,1,0,0,0,0,0,.255,.295,.374,.669
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-03,Washington Nationals,Cincinnati Reds,4,4,0,0,0,0,0,0,0,0,0,0,0,.252,.292,.369,.661
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-04,Chicago Cubs,Cincinnati Reds,3,3,0,0,0,0,0,0,0,1,0,0,0,.249,.289,.365,.654
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-05,Chicago Cubs,Cincinnati Reds,5,5,0,1,0,0,0,1,0,1,0,0,0,.248,.287,.363,.650
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-06,Chicago Cubs,Cincinnati Reds,4,4,1,3,0,0,0,0,0,0,1,0,0,.255,.293,.368,.661
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-08,Miami Marlins,Cincinnati Reds,3,2,0,1,0,0,0,0,0,1,0,0,1,.256,.296,.369,.665
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-09,Miami Marlins,Cincinnati Reds,4,4,0,2,0,0,0,1,0,0,0,0,0,.259,.299,.370,.669
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-10,Miami Marlins,Cincinnati Reds,4,4,0,1,1,0,0,2,0,0,0,0,0,.259,.298,.372,.670
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-15,Cincinnati Reds,Milwaukee Brewers,3,3,0,1,0,0,0,0,0,1,0,0,0,.260,.299,.372,.671
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-18,Cincinnati Reds,Atlanta Braves,3,3,1,1,0,0,0,0,0,1,0,0,0,.261,.299,.371,.670
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-19,Cincinnati Reds,Atlanta Braves,5,5,0,1,1,0,0,0,0,0,0,0,0,.260,.297,.372,.669
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-20,Cincinnati Reds,Atlanta Braves,4,4,0,1,0,0,0,0,0,0,0,0,0,.260,.297,.370,.667
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-22,Cincinnati Reds,Arizona Diamondbacks,4,3,0,1,0,0,0,1,0,0,0,0,1,.260,.299,.370,.669
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-23,Cincinnati Reds,Arizona Diamondbacks,4,4,0,1,1,0,0,1,0,1,0,0,0,.260,.299,.371,.670
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-24,Cincinnati Reds,Arizona Diamondbacks,5,4,1,2,0,0,0,0,1,0,0,0,0,.263,.303,.373,.676
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-25,San Francisco Giants,Cincinnati Reds,4,4,0,1,0,0,0,0,0,1,0,0,0,.263,.302,.371,.673
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-26,San Francisco Giants,Cincinnati Reds,4,4,0,1,0,0,0,0,0,0,0,0,0,.263,.302,.370,.672
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-27,San Francisco Giants,Cincinnati Reds,4,4,1,1,0,0,0,0,0,1,0,0,0,.263,.301,.369,.670
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-29,San Diego Padres,Cincinnati Reds,5,5,2,3,2,0,0,1,0,2,0,0,0,.267,.305,.377,.682
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-30,San Diego Padres,Cincinnati Reds,4,4,0,0,0,0,0,0,0,0,0,0,0,.264,.302,.373,.675
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-07-31,San Diego Padres,Cincinnati Reds,4,4,0,1,0,0,0,0,0,0,0,0,0,.264,.301,.372,.673
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-08-02,Cincinnati Reds,St. Louis Cardinals,5,5,0,0,0,0,0,0,0,1,0,0,0,.261,.298,.367,.665
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-08-03,Cincinnati Reds,St. Louis Cardinals,4,4,1,2,0,0,0,2,0,0,0,0,0,.263,.300,.368,.668
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-08-04,Cincinnati Reds,St. Louis Cardinals,4,4,3,3,2,0,0,1,0,0,1,0,0,.268,.304,.378,.682
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-08-05,Pittsburgh Pirates,Cincinnati Reds,4,3,0,2,0,0,0,1,1,0,1,0,0,.271,.308,.380,.688
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-08-06,Pittsburgh Pirates,Cincinnati Reds,4,4,2,2,0,0,2,2,0,1,0,0,0,.274,.310,.396,.706
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-08-07,Pittsburgh Pirates,Cincinnati Reds,4,4,0,3,0,0,0,2,0,0,0,0,0,.278,.314,.400,.714
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-08-08,St. Louis Cardinals,Cincinnati Reds,4,3,1,1,1,0,0,0,1,0,0,0,0,.279,.316,.402,.718
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-08-09,St. Louis Cardinals,Cincinnati Reds,4,3,0,0,0,0,0,0,1,0,0,0,0,.277,.315,.399,.714
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-08-12,Milwaukee Brewers,Cincinnati Reds,5,5,1,3,1,0,0,1,0,0,1,0,0,.281,.319,.404,.723
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-08-13,Milwaukee Brewers,Cincinnati Reds,5,5,1,2,0,0,0,2,0,0,0,0,0,.282,.320,.404,.724
22,Brandon Phillips,34, 9/13/2002,182.88,95.70960000000001,1999,2B,R/R,2016-08-14,Milwaukee Brewers,Cincinnati Reds,1,1,0,0,0,0,0,0,0,0,0,0,0,.282,.319,.403,.722
